file_994.txt|0.1113|0.0758|0.0947|0.0713|0.108|0.0769|0.1825|0.2791
file_958.txt|0.0678|0.2316|0.1274|0.1423|0.1308|0.1033|0.1148|0.0816
file_818.txt|0.0448|0.0632|0.1244|0.0527|0.0547|0.0488|0.0751|0.5359
file_153.txt|0.2091|0.1775|0.0531|0.0502|0.3408|0.0708|0.048|0.0502
file_200.txt|0.3096|0.1096|0.048|0.0574|0.2677|0.0608|0.0617|0.0848
file_139.txt|0.0821|0.0754|0.0421|0.0468|0.24|0.2795|0.0535|0.1802
file_918.txt|0.0789|0.1602|0.125|0.1331|0.0802|0.0857|0.2144|0.1222
file_305.txt|0.1318|0.1136|0.1217|0.1196|0.1681|0.1156|0.1156|0.1136
file_730.txt|0.0576|0.1277|0.063|0.0648|0.0566|0.1004|0.2989|0.2306
file_921.txt|0.084|0.1056|0.3106|0.0955|0.0999|0.0912|0.1143|0.0984
file_700.txt|0.0877|0.1944|0.1218|0.1025|0.0981|0.0892|0.1262|0.1796
file_488.txt|0.0296|0.1795|0.0278|0.0258|0.0246|0.0329|0.637|0.0424
file_342.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_942.txt|0.1953|0.527|0.0785|0.0305|0.0515|0.0399|0.0291|0.0478
file_24.txt|0.0397|0.0397|0.0473|0.0411|0.6953|0.046|0.046|0.0446
file_137.txt|0.0598|0.3281|0.0605|0.0286|0.0406|0.1059|0.3516|0.0246
file_304.txt|0.1318|0.1136|0.1196|0.1156|0.1681|0.1176|0.1196|0.1136
file_611.txt|0.0545|0.0522|0.0763|0.5874|0.0481|0.079|0.0658|0.0363
file_937.txt|0.0405|0.082|0.5921|0.045|0.0899|0.0394|0.0551|0.0556
file_236.txt|0.6721|0.0714|0.0282|0.0604|0.0247|0.0467|0.0386|0.0577
file_799.txt|0.0379|0.1303|0.0924|0.046|0.0519|0.0593|0.0784|0.5034
file_496.txt|0.0581|0.3359|0.1025|0.1279|0.0597|0.1121|0.0708|0.1327
file_643.txt|0.0644|0.0665|0.0991|0.2917|0.0573|0.1725|0.1358|0.1123
file_29.txt|0.032|0.0379|0.031|0.0306|0.7508|0.0571|0.0301|0.0301
file_847.txt|0.095|0.3121|0.0722|0.1493|0.0811|0.0823|0.1101|0.0975
file_161.txt|0.5346|0.159|0.0462|0.1307|0.0335|0.0488|0.0238|0.023
file_229.txt|0.638|0.0621|0.0373|0.0689|0.0396|0.0542|0.0548|0.0446
file_327.txt|0.1289|0.0976|0.233|0.0976|0.1427|0.0993|0.1028|0.0976
file_196.txt|0.3369|0.1113|0.0759|0.1188|0.102|0.0961|0.0995|0.0591
file_115.txt|0.0906|0.0677|0.0667|0.0812|0.2328|0.3159|0.0781|0.0667
file_248.txt|0.2572|0.0941|0.1042|0.1013|0.1302|0.0854|0.0883|0.1388
file_568.txt|0.0199|0.069|0.0213|0.5534|0.0142|0.0397|0.1326|0.1495
file_739.txt|0.0595|0.3401|0.0746|0.0934|0.0614|0.1631|0.1132|0.0943
file_158.txt|0.3753|0.0899|0.0624|0.1144|0.1246|0.0767|0.0807|0.0756
file_221.txt|0.4361|0.0997|0.1367|0.0549|0.0896|0.0619|0.0472|0.0734
file_149.txt|0.262|0.082|0.0761|0.0703|0.2932|0.0937|0.0514|0.0709
file_73.txt|0.0809|0.0961|0.0692|0.0739|0.1979|0.3371|0.0739|0.0704
file_504.txt|0.0298|0.0461|0.4045|0.0427|0.0607|0.0746|0.3029|0.0383
file_254.txt|0.3322|0.1211|0.0781|0.0781|0.1156|0.0795|0.0795|0.1156
file_74.txt|0.0639|0.2308|0.0362|0.0592|0.3466|0.1984|0.0362|0.0282
file_241.txt|0.234|0.1901|0.1444|0.0656|0.0611|0.0647|0.1453|0.0943
file_61.txt|0.0354|0.0457|0.0217|0.0344|0.0331|0.7665|0.0417|0.0211
file_752.txt|0.0228|0.0386|0.0828|0.0238|0.032|0.0314|0.0432|0.7251
file_478.txt|0.0643|0.1516|0.0588|0.2397|0.0524|0.0453|0.1485|0.2389
file_100.txt|0.0878|0.0947|0.0864|0.1003|0.1267|0.3281|0.0975|0.0781
file_691.txt|0.031|0.0484|0.1231|0.0678|0.0422|0.0752|0.525|0.0868
file_851.txt|0.0853|0.1068|0.2161|0.2215|0.062|0.0737|0.1668|0.0674
file_239.txt|0.5|0.0423|0.0358|0.048|0.0792|0.0906|0.0411|0.1625
file_41.txt|0.0535|0.0488|0.039|0.039|0.715|0.0423|0.0296|0.0324
file_670.txt|0.0601|0.0513|0.24|0.0833|0.0569|0.0985|0.2727|0.1368
file_170.txt|0.1901|0.1077|0.1135|0.1096|0.1537|0.1096|0.1077|0.1077
file_540.txt|0.0302|0.0394|0.0343|0.0601|0.0421|0.0268|0.0316|0.7352
file_26.txt|0.033|0.0424|0.0297|0.0283|0.7044|0.0985|0.0335|0.0297
file_742.txt|0.0877|0.4971|0.0572|0.0481|0.0717|0.0519|0.0747|0.1113
file_805.txt|0.0894|0.1315|0.1172|0.0633|0.0827|0.1231|0.0709|0.3217
file_602.txt|0.0984|0.0856|0.1112|0.3826|0.0535|0.1055|0.0493|0.1134
file_603.txt|0.0706|0.0612|0.068|0.4667|0.0799|0.0935|0.0901|0.0697
file_946.txt|0.1015|0.2176|0.1065|0.1148|0.1131|0.1115|0.138|0.0966
file_487.txt|0.0442|0.307|0.0623|0.0672|0.024|0.1216|0.3116|0.0617
file_959.txt|0.0751|0.2519|0.0807|0.0683|0.0943|0.0898|0.1692|0.1703
file_516.txt|0.0434|0.4649|0.0862|0.0418|0.0669|0.1154|0.0559|0.1253
file_204.txt|0.4915|0.1172|0.0474|0.0645|0.0746|0.0699|0.0608|0.0739
file_781.txt|0.0819|0.1466|0.1424|0.0959|0.0875|0.0931|0.1297|0.2225
file_848.txt|0.088|0.2182|0.0722|0.2468|0.1124|0.0626|0.0944|0.105
file_423.txt|0.1453|0.1116|0.1116|0.1294|0.1116|0.1116|0.1135|0.1651
file_658.txt|0.0138|0.0512|0.0448|0.0135|0.0366|0.0195|0.6248|0.1954
file_578.txt|0.0301|0.1675|0.1099|0.4659|0.0297|0.0643|0.0523|0.0799
file_43.txt|0.0736|0.088|0.0891|0.0858|0.3158|0.2002|0.0813|0.0658
file_452.txt|0.0209|0.5117|0.0682|0.1031|0.0322|0.0436|0.1204|0.0995
file_709.txt|0.1241|0.1195|0.0836|0.0697|0.0732|0.1345|0.3093|0.0859
file_759.txt|0.0841|0.1134|0.1197|0.0683|0.0746|0.0966|0.104|0.3388
file_343.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_846.txt|0.0898|0.1315|0.0991|0.0868|0.1161|0.0883|0.0914|0.2966
file_260.txt|0.2745|0.0941|0.1042|0.0898|0.1259|0.084|0.0869|0.1403
file_164.txt|0.2794|0.1028|0.0819|0.079|0.1835|0.1084|0.0999|0.0648
file_535.txt|0.0197|0.0318|0.0472|0.3212|0.0383|0.0479|0.0428|0.4507
file_2.txt|0.0669|0.0944|0.0806|0.0701|0.2055|0.3431|0.0722|0.0669
file_11.txt|0.0532|0.0754|0.0497|0.0634|0.5344|0.0976|0.0779|0.048
file_86.txt|0.0819|0.0766|0.0779|0.0886|0.1917|0.3109|0.0967|0.0753
file_593.txt|0.0932|0.1148|0.1297|0.2027|0.1082|0.0982|0.1032|0.1496
file_336.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_416.txt|0.0683|0.4778|0.061|0.1276|0.1174|0.0463|0.0486|0.0525
file_910.txt|0.087|0.0882|0.3556|0.0697|0.1623|0.0836|0.0813|0.072
file_998.txt|0.0626|0.3583|0.1112|0.0529|0.1246|0.0711|0.0936|0.1252
file_876.txt|0.0781|0.2236|0.0965|0.0793|0.0827|0.0839|0.093|0.2626
file_756.txt|0.0405|0.075|0.0518|0.0423|0.0666|0.056|0.0779|0.5895
file_771.txt|0.1433|0.1334|0.1354|0.1116|0.1116|0.1135|0.1175|0.1334
file_576.txt|0.015|0.0558|0.0375|0.597|0.0176|0.0338|0.1304|0.1124
file_815.txt|0.0475|0.0645|0.1158|0.0573|0.054|0.0501|0.0744|0.5359
file_25.txt|0.0532|0.0764|0.0466|0.0507|0.5383|0.0872|0.0607|0.0864
file_599.txt|0.0524|0.4438|0.0843|0.1006|0.0851|0.0688|0.1023|0.0622
file_631.txt|0.0422|0.0481|0.1569|0.5838|0.0372|0.0329|0.0548|0.0438
file_184.txt|0.4204|0.1312|0.0606|0.0695|0.0683|0.0777|0.0789|0.093
file_621.txt|0.0614|0.1952|0.0594|0.3543|0.027|0.0369|0.0359|0.2296
file_828.txt|0.0532|0.1805|0.3341|0.1711|0.055|0.0725|0.0681|0.065
file_733.txt|0.0506|0.192|0.0778|0.1257|0.0632|0.1377|0.199|0.1535
file_214.txt|0.4638|0.0785|0.0714|0.089|0.0866|0.0434|0.0463|0.1206
file_852.txt|0.0851|0.2885|0.0778|0.1952|0.1008|0.061|0.0925|0.0987
file_604.txt|0.0687|0.0922|0.0421|0.4605|0.0712|0.0783|0.1537|0.0329
file_776.txt|0.1025|0.1241|0.1258|0.1133|0.1187|0.1025|0.176|0.1366
file_833.txt|0.0366|0.3829|0.2903|0.0835|0.0623|0.0421|0.0455|0.0564
file_167.txt|0.1629|0.143|0.1015|0.0966|0.1397|0.1165|0.138|0.1015
file_67.txt|0.0307|0.0373|0.0287|0.0589|0.1453|0.6129|0.0452|0.0405
file_890.txt|0.1433|0.1413|0.1195|0.1116|0.1116|0.1155|0.1274|0.1294
file_271.txt|0.2629|0.0941|0.1042|0.1028|0.1244|0.0826|0.0826|0.1461
file_120.txt|0.0405|0.0643|0.0529|0.0302|0.0328|0.6212|0.0539|0.1038
file_864.txt|0.0853|0.1318|0.1023|0.0683|0.1692|0.0875|0.0796|0.2757
file_462.txt|0.0727|0.1527|0.0849|0.1584|0.0915|0.1866|0.1038|0.149
file_646.txt|0.0681|0.0828|0.1407|0.2784|0.0553|0.0718|0.0902|0.2123
file_355.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_449.txt|0.0484|0.1588|0.05|0.1166|0.112|0.086|0.3128|0.1151
file_974.txt|0.127|0.3059|0.0679|0.1176|0.1302|0.0679|0.0916|0.0916
file_778.txt|0.0385|0.0806|0.1205|0.0847|0.0639|0.0515|0.2773|0.2825
file_477.txt|0.0728|0.0757|0.2409|0.0728|0.043|0.118|0.2257|0.1507
file_982.txt|0.0861|0.2063|0.075|0.079|0.1952|0.079|0.0628|0.2164
file_145.txt|0.0905|0.1454|0.0996|0.1166|0.2029|0.1663|0.097|0.0813
file_441.txt|0.1473|0.1354|0.1294|0.1116|0.1116|0.1195|0.1195|0.1254
file_983.txt|0.1144|0.0753|0.0599|0.0805|0.2173|0.065|0.0661|0.3212
file_712.txt|0.125|0.1199|0.1182|0.1047|0.0946|0.1047|0.2125|0.1199
file_558.txt|0.0146|0.0322|0.074|0.683|0.0253|0.0235|0.128|0.0191
file_94.txt|0.0934|0.1045|0.0795|0.0906|0.1378|0.3072|0.0864|0.1003
file_547.txt|0.0421|0.0415|0.1226|0.1953|0.0926|0.0572|0.0704|0.3779
file_936.txt|0.0595|0.1775|0.183|0.0753|0.0629|0.0885|0.0843|0.2686
file_369.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_885.txt|0.0862|0.0907|0.0922|0.0833|0.0848|0.0966|0.0907|0.3751
file_969.txt|0.0227|0.5251|0.0521|0.1466|0.0374|0.0694|0.0869|0.0595
file_141.txt|0.0557|0.0838|0.0612|0.0715|0.1682|0.4329|0.0612|0.0653
file_765.txt|0.0895|0.0953|0.091|0.0822|0.0983|0.091|0.0822|0.3702
file_102.txt|0.0521|0.0521|0.047|0.0615|0.2144|0.4857|0.0449|0.042
file_941.txt|0.3923|0.1905|0.0812|0.0584|0.1232|0.056|0.0542|0.0439
file_585.txt|0.0726|0.152|0.0726|0.4079|0.0667|0.0726|0.0835|0.0716
file_440.txt|0.0805|0.1805|0.1287|0.0891|0.0768|0.162|0.125|0.157
file_674.txt|0.0281|0.0496|0.0545|0.1321|0.0512|0.0616|0.5518|0.0708
file_519.txt|0.0842|0.2719|0.099|0.0904|0.0793|0.0756|0.1015|0.1978
file_8.txt|0.0284|0.0355|0.0245|0.0343|0.7447|0.0588|0.0398|0.0335
file_952.txt|0.0833|0.1811|0.0996|0.1011|0.2611|0.0922|0.0907|0.0907
file_736.txt|0.0593|0.5843|0.044|0.0849|0.0566|0.0585|0.0401|0.0719
file_899.txt|0.0775|0.0784|0.4588|0.0811|0.1015|0.0811|0.0571|0.0642
file_58.txt|0.024|0.0604|0.0275|0.0264|0.0821|0.7163|0.0299|0.033
file_690.txt|0.1512|0.1453|0.1215|0.1116|0.1116|0.1135|0.1235|0.1215
file_122.txt|0.12|0.1138|0.0793|0.1126|0.1188|0.2533|0.0879|0.1138
file_101.txt|0.0801|0.1094|0.0713|0.0811|0.1318|0.3784|0.0557|0.0918
file_589.txt|0.0465|0.1747|0.0665|0.4616|0.0783|0.053|0.043|0.0759
file_313.txt|0.0857|0.0978|0.2821|0.1006|0.087|0.0978|0.1507|0.0978
file_966.txt|0.0207|0.5376|0.0235|0.203|0.042|0.0762|0.0315|0.0652
file_98.txt|0.0253|0.0656|0.033|0.0501|0.0546|0.657|0.0835|0.0306
file_174.txt|0.3516|0.0708|0.0837|0.0803|0.1957|0.0846|0.0656|0.0673
file_615.txt|0.0422|0.058|0.0712|0.5194|0.0479|0.0886|0.1059|0.0663
file_915.txt|0.0758|0.1147|0.2669|0.1613|0.0958|0.0758|0.1013|0.108
file_163.txt|0.1923|0.1115|0.1266|0.0997|0.1468|0.1081|0.1031|0.1115
file_83.txt|0.0706|0.0935|0.0677|0.0736|0.1063|0.4308|0.0776|0.0796
file_634.txt|0.0455|0.1557|0.1032|0.1224|0.0423|0.0352|0.0751|0.4201
file_914.txt|0.0825|0.1125|0.2725|0.1625|0.0969|0.0691|0.1047|0.0991
file_720.txt|0.0892|0.0996|0.1381|0.1544|0.0833|0.0922|0.144|0.1988
file_845.txt|0.0712|0.33|0.0664|0.0806|0.0771|0.0759|0.135|0.1634
file_523.txt|0.1402|0.0731|0.0521|0.0764|0.3985|0.0632|0.0678|0.1283
file_451.txt|0.0849|0.1791|0.0708|0.1782|0.1038|0.0765|0.1847|0.1217
file_118.txt|0.1151|0.0876|0.0876|0.0581|0.3782|0.117|0.0743|0.0819
file_375.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_1.txt|0.1708|0.1041|0.1208|0.1226|0.1282|0.1041|0.1041|0.1449
file_473.txt|0.069|0.1162|0.1569|0.1735|0.0781|0.0831|0.2265|0.0963
file_503.txt|0.0497|0.0754|0.2694|0.066|0.0514|0.0822|0.295|0.1104
file_123.txt|0.1081|0.1081|0.1283|0.098|0.2579|0.0963|0.1014|0.1014
file_629.txt|0.0319|0.0848|0.0363|0.4749|0.0721|0.0263|0.1316|0.1416
file_760.txt|0.078|0.1133|0.0982|0.0628|0.0659|0.0871|0.1002|0.3941
file_515.txt|0.1413|0.1433|0.1195|0.1116|0.1116|0.1195|0.1235|0.1294
file_106.txt|0.0916|0.0916|0.081|0.0836|0.364|0.1326|0.081|0.0744
file_180.txt|0.1756|0.1068|0.1365|0.1068|0.1631|0.0989|0.1068|0.1052
file_97.txt|0.0338|0.0338|0.028|0.0502|0.1288|0.6453|0.046|0.0338
file_706.txt|0.0541|0.3268|0.1876|0.0393|0.0373|0.0541|0.1678|0.1326
file_680.txt|0.0504|0.0512|0.0656|0.0611|0.0593|0.0889|0.5512|0.0719
file_311.txt|0.1342|0.1342|0.1342|0.126|0.1157|0.1239|0.1157|0.1157
file_935.txt|0.0583|0.0558|0.4718|0.0638|0.0906|0.0831|0.0977|0.0785
file_507.txt|0.0815|0.1279|0.2154|0.0999|0.1463|0.1305|0.1078|0.0903
file_69.txt|0.0929|0.0929|0.0915|0.1043|0.1128|0.3294|0.0957|0.0801
file_498.txt|0.1295|0.0961|0.0961|0.142|0.117|0.1586|0.1725|0.0878
file_317.txt|0.0903|0.0875|0.3013|0.0861|0.0931|0.1058|0.1438|0.0917
file_590.txt|0.0694|0.161|0.1084|0.199|0.0791|0.0918|0.1259|0.1649
file_779.txt|0.0587|0.1278|0.0947|0.0797|0.1165|0.0715|0.2118|0.2389
file_344.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_656.txt|0.0357|0.0362|0.0695|0.1327|0.0348|0.0634|0.5702|0.0573
file_735.txt|0.0833|0.3214|0.0857|0.0931|0.0821|0.0992|0.1101|0.1248
file_892.txt|0.1592|0.1314|0.1314|0.1116|0.1116|0.1155|0.1155|0.1235
file_142.txt|0.0893|0.1491|0.083|0.1155|0.1627|0.2602|0.0694|0.0704
file_96.txt|0.0455|0.0366|0.0269|0.0284|0.0583|0.7328|0.0424|0.0288
file_858.txt|0.0374|0.3909|0.1744|0.0374|0.038|0.0355|0.1611|0.1251
file_711.txt|0.1413|0.1453|0.1274|0.1116|0.1116|0.1135|0.1155|0.1334
file_134.txt|0.0808|0.2889|0.0612|0.1037|0.1331|0.168|0.0852|0.0787
file_965.txt|0.0713|0.2809|0.1191|0.1142|0.0879|0.1542|0.0986|0.0733
file_92.txt|0.0954|0.0921|0.1034|0.1131|0.1179|0.2725|0.1099|0.0954
file_630.txt|0.0638|0.0572|0.1331|0.4009|0.0733|0.061|0.1379|0.0724
file_868.txt|0.1348|0.1187|0.1169|0.1008|0.1008|0.1043|0.1133|0.2101
file_17.txt|0.0327|0.0379|0.0373|0.0379|0.7536|0.0477|0.0226|0.0298
file_572.txt|0.0274|0.0395|0.0286|0.6085|0.0286|0.056|0.1416|0.0693
file_533.txt|0.0604|0.0706|0.0817|0.4446|0.1002|0.065|0.1048|0.0724
file_908.txt|0.0991|0.1087|0.2376|0.1004|0.0853|0.1608|0.0812|0.1265
file_405.txt|0.1609|0.0577|0.0726|0.4099|0.0915|0.0756|0.0677|0.0637
file_559.txt|0.0892|0.1035|0.1715|0.199|0.0866|0.0879|0.1284|0.1336
file_463.txt|0.0766|0.2144|0.0882|0.0802|0.0793|0.0766|0.2962|0.0882
file_555.txt|0.0317|0.087|0.0562|0.2705|0.0341|0.0491|0.1029|0.3682
file_737.txt|0.045|0.5895|0.0615|0.0437|0.0662|0.0582|0.0471|0.0883
file_613.txt|0.0475|0.0504|0.0662|0.4831|0.0597|0.1422|0.072|0.0785
file_641.txt|0.041|0.1093|0.3515|0.219|0.0428|0.0531|0.0898|0.093
file_560.txt|0.0143|0.0434|0.0386|0.6439|0.0178|0.0328|0.187|0.0217
file_527.txt|0.0917|0.2301|0.2355|0.0994|0.0983|0.071|0.0797|0.0939
file_364.txt|0.1179|0.1179|0.1179|0.1179|0.1745|0.1179|0.1179|0.1179
file_957.txt|0.0441|0.3469|0.0441|0.0922|0.0701|0.0651|0.2743|0.0626
file_297.txt|0.1197|0.1106|0.2387|0.0535|0.3189|0.0602|0.0384|0.0596
file_767.txt|0.1047|0.098|0.1115|0.1081|0.098|0.1132|0.1132|0.2529
file_986.txt|0.1331|0.0619|0.079|0.061|0.1037|0.079|0.0933|0.3886
file_960.txt|0.0876|0.249|0.0724|0.1711|0.0923|0.098|0.1341|0.0952
file_827.txt|0.0602|0.0614|0.0948|0.5107|0.045|0.0523|0.0687|0.1064
file_644.txt|0.114|0.1131|0.074|0.1664|0.0624|0.1042|0.1033|0.2624
file_981.txt|0.1094|0.1887|0.0446|0.0573|0.189|0.1125|0.0316|0.2665
file_210.txt|0.146|0.1269|0.1384|0.1269|0.125|0.1115|0.1173|0.1077
file_400.txt|0.4132|0.0582|0.0661|0.1379|0.0985|0.0857|0.0759|0.0641
file_886.txt|0.088|0.091|0.0895|0.0836|0.0997|0.0851|0.0851|0.3775
file_984.txt|0.1527|0.1061|0.1151|0.1187|0.1312|0.1366|0.1151|0.1241
file_724.txt|0.0294|0.0719|0.1665|0.0332|0.0351|0.0403|0.0455|0.5778
file_682.txt|0.0664|0.0777|0.1877|0.0732|0.0968|0.0844|0.1753|0.2382
file_82.txt|0.076|0.0711|0.0699|0.0772|0.2213|0.3263|0.0894|0.0686
file_177.txt|0.2827|0.1791|0.1254|0.0755|0.0689|0.083|0.0623|0.1226
file_605.txt|0.0324|0.0668|0.0622|0.5637|0.0865|0.0645|0.0846|0.0389
file_747.txt|0.0833|0.0981|0.1796|0.0922|0.0848|0.0833|0.1396|0.2388
file_525.txt|0.104|0.0966|0.1485|0.1737|0.1262|0.1011|0.1292|0.1203
file_63.txt|0.0354|0.0548|0.0319|0.0319|0.103|0.671|0.0362|0.0354
file_456.txt|0.0317|0.0598|0.0611|0.2706|0.0427|0.0848|0.3997|0.0492
file_534.txt|0.0526|0.0781|0.0811|0.2587|0.041|0.0308|0.0672|0.3901
file_948.txt|0.1086|0.1869|0.1456|0.1114|0.1114|0.1499|0.09|0.0957
file_166.txt|0.3125|0.1437|0.0763|0.0815|0.1629|0.0815|0.057|0.0842
file_570.txt|0.0342|0.0569|0.0752|0.511|0.0331|0.0475|0.1913|0.0504
file_291.txt|0.2825|0.2416|0.0712|0.0829|0.1154|0.1004|0.0511|0.0545
file_701.txt|0.0577|0.3211|0.1008|0.0615|0.0816|0.1113|0.163|0.1027
file_610.txt|0.0483|0.0602|0.1126|0.4166|0.0742|0.1301|0.1022|0.0553
file_919.txt|0.0864|0.0878|0.1406|0.1197|0.1086|0.1017|0.2517|0.1031
file_287.txt|0.1517|0.0822|0.0906|0.1309|0.217|0.1253|0.1059|0.0961
file_734.txt|0.0578|0.3612|0.0493|0.0984|0.0628|0.0806|0.1212|0.1682
file_42.txt|0.0371|0.0518|0.0322|0.0442|0.6733|0.072|0.0431|0.0458
file_33.txt|0.0302|0.0704|0.0279|0.0426|0.3206|0.4441|0.0306|0.0333
file_319.txt|0.0966|0.0862|0.2714|0.0937|0.0877|0.0922|0.1544|0.1174
file_501.txt|0.0596|0.0931|0.1659|0.2243|0.0787|0.0625|0.2272|0.0883
file_746.txt|0.094|0.1901|0.0544|0.0556|0.0535|0.1099|0.2854|0.1567
file_217.txt|0.4831|0.1132|0.074|0.055|0.0517|0.0642|0.072|0.0864
file_562.txt|0.0407|0.0644|0.1304|0.4254|0.0565|0.0734|0.0869|0.1219
file_786.txt|0.0836|0.1458|0.0889|0.0916|0.0757|0.0929|0.0783|0.3429
file_445.txt|0.0313|0.073|0.0398|0.0901|0.0422|0.1189|0.5568|0.0475
file_659.txt|0.0119|0.0119|0.0267|0.0148|0.0241|0.0156|0.6123|0.2824
file_738.txt|0.026|0.4116|0.1947|0.0567|0.0785|0.0605|0.126|0.0456
file_79.txt|0.086|0.1391|0.1029|0.0763|0.1005|0.0981|0.0751|0.3215
file_155.txt|0.084|0.2061|0.1032|0.0771|0.2321|0.0949|0.0881|0.1141
file_878.txt|0.0895|0.1217|0.0866|0.0822|0.1085|0.0939|0.1012|0.3161
file_939.txt|0.0889|0.1227|0.2113|0.1381|0.11|0.0945|0.103|0.1311
file_718.txt|0.0314|0.1679|0.3428|0.0386|0.0419|0.0331|0.2647|0.0793
file_65.txt|0.0444|0.0453|0.0284|0.0293|0.0435|0.7371|0.0408|0.0307
file_192.txt|0.1546|0.0854|0.1101|0.1188|0.2496|0.0706|0.0966|0.1138
file_673.txt|0.0726|0.0693|0.0668|0.0602|0.0676|0.0874|0.4685|0.1072
file_823.txt|0.0736|0.1076|0.2637|0.1407|0.0837|0.1003|0.1297|0.1003
file_81.txt|0.0953|0.09|0.1047|0.0967|0.2359|0.1904|0.106|0.0806
file_694.txt|0.0664|0.0867|0.1394|0.0698|0.0721|0.0799|0.411|0.0743
file_579.txt|0.0434|0.0752|0.0489|0.4964|0.0502|0.0587|0.1411|0.0856
file_978.txt|0.108|0.0747|0.0836|0.0758|0.1069|0.0758|0.1825|0.2925
file_909.txt|0.0906|0.1461|0.1489|0.0822|0.1045|0.1184|0.0975|0.2114
file_10.txt|0.0898|0.0898|0.0929|0.0929|0.2426|0.2148|0.0883|0.0883
file_731.txt|0.0501|0.216|0.0747|0.1126|0.0613|0.0662|0.2005|0.2181
file_432.txt|0.0978|0.185|0.1371|0.1423|0.0978|0.1457|0.0978|0.0961
file_569.txt|0.0305|0.1911|0.1339|0.4508|0.0352|0.0335|0.0844|0.0402
file_508.txt|0.1297|0.1079|0.1698|0.1079|0.1479|0.1279|0.1061|0.1024
file_796.txt|0.0553|0.1279|0.0929|0.0798|0.0535|0.106|0.0728|0.4114
file_891.txt|0.1473|0.1354|0.1235|0.1116|0.1116|0.1175|0.1235|0.1294
file_403.txt|0.1539|0.0487|0.0568|0.4814|0.0958|0.0597|0.0472|0.0561
file_662.txt|0.0674|0.1114|0.0975|0.0813|0.0789|0.0917|0.2838|0.1877
file_278.txt|0.2556|0.4163|0.0441|0.0325|0.1409|0.0488|0.0296|0.0318
